1.0274 <- ,  --- 10:36:05
0.8898 <- ,  --- 10:36:05
1.0814 <- ,  --- 10:36:05
1.0991 <- ,  --- 10:36:05
1.0553 <- ,  --- 10:36:05
1.1209 <- ,  --- 10:36:05
1.1609 <- ,  --- 10:36:05
1.1423 <- ,  --- 10:36:05
0.5552 <- ,  --- 10:36:05
1.1928 <- ,  --- 10:36:05
0.5708 <- ,  --- 10:36:05
0.5868 <- ,  --- 10:36:05
1.2166 <- ,  --- 10:36:05
0.6066 <- ,  --- 10:36:05
1.272 <- ,  --- 10:36:05
1.2807 <- ,  --- 10:36:05
0.6275 <- ,  --- 10:36:05
1.2975 <- ,  --- 10:36:05
1.3082 <- ,  --- 10:36:05
0.6684 <- ,  --- 10:36:05
1.3183 <- ,  --- 10:36:05
1.3568 <- ,  --- 10:36:05
1.3764 <- ,  --- 10:36:05
0.6967 <- ,  --- 10:36:05
0.5048 <- ,  --- 10:36:05
1.4339 <- ,  --- 10:36:05
0.5442 <- ,  --- 10:36:05
0.5899 <- ,  --- 10:36:05
0.6187 <- ,  --- 10:36:05
0.6445 <- ,  --- 10:36:05
0.6647 <- ,  --- 10:36:05
0.7777 <- ,  --- 10:36:05
0.6826 <- ,  --- 10:36:05
0.9652 <- ,  --- 10:36:05
0.985 <- ,  --- 10:36:05
1.0027 <- ,  --- 10:36:05
1.0147 <- ,  --- 10:36:05
1.0268 <- ,  --- 10:36:05
1.7266 <- ,  --- 10:36:06
0.8364 <- ,  --- 10:36:06
0.5195 <- ,  --- 10:36:06
0.5957 <- ,  --- 10:36:06
0.6136 <- ,  --- 10:36:06
0.64 <- ,  --- 10:36:06
0.6561 <- ,  --- 10:36:06
0.6746 <- ,  --- 10:36:06
0.6888 <- ,  --- 10:36:06
0.7141 <- ,  --- 10:36:06
0.7367 <- ,  --- 10:36:06
1.1049 <- ,  --- 10:36:06
1.3349 <- ,  --- 10:36:06
0.8294 <- ,  --- 10:36:06
0.8772 <- ,  --- 10:36:06
0.9207 <- ,  --- 10:36:06
0.9417 <- ,  --- 10:36:06
0.9893 <- ,  --- 10:36:06
1.0136 <- ,  --- 10:36:06
1.0309 <- ,  --- 10:36:06
1.0586 <- ,  --- 10:36:06
1.0882 <- ,  --- 10:36:06
1.1056 <- ,  --- 10:36:06
0.8294 <- ,  --- 10:36:06
1.1651 <- ,  --- 10:36:06
1.154 <- ,  --- 10:36:06
1.2567 <- ,  --- 10:36:06
1.2863 <- ,  --- 10:36:06
1.3162 <- ,  --- 10:36:06
1.2169 <- ,  --- 10:36:06
1.3735 <- ,  --- 10:36:06
1.3625 <- ,  --- 10:36:06
1.4185 <- ,  --- 10:36:06
1.5789 <- ,  --- 10:36:07
0.602 <- ,  --- 10:36:07

0.6556 <- ,  --- 10:36:07
0.6788 <- ,  --- 10:36:07
0.6485 <- ,  --- 10:36:07
0.705 <- ,  --- 10:36:07
0.6955 <- ,  --- 10:36:07
0.7418 <- ,  --- 10:36:07
0.7198 <- ,  --- 10:36:07
0.7687 <- ,  --- 10:36:07
0.7472 <- ,  --- 10:36:07
0.7904 <- ,  --- 10:36:07
0.7725 <- ,  --- 10:36:07
0.8399 <- ,  --- 10:36:07
0.8813 <- ,  --- 10:36:07
0.9116 <- ,  --- 10:36:07
0.9425 <- ,  --- 10:36:07
0.9284 <- ,  --- 10:36:07
0.9611 <- ,  --- 10:36:07
0.9867 <- ,  --- 10:36:07
1.001 <- ,  --- 10:36:07
0.9775 <- ,  --- 10:36:07
1.0063 <- ,  --- 10:36:07
1.0286 <- ,  --- 10:36:07
1.0444 <- ,  --- 10:36:07
1.0614 <- ,  --- 10:36:07
1.0786 <- ,  --- 10:36:07
1.1099 <- ,  --- 10:36:07
1.1617 <- ,  --- 10:36:07
1.1689 <- ,  --- 10:36:07
0.6852 <- ,  --- 10:36:07
0.8646 <- ,  --- 10:36:07
0.9003 <- ,  --- 10:36:07
0.9162 <- ,  --- 10:36:07
0.9421 <- ,  --- 10:36:07
0.9676 <- ,  --- 10:36:07
0.9987 <- ,  --- 10:36:07
1.3804 <- ,  --- 10:36:07
1.0576 <- ,  --- 10:36:07
1.4918 <- ,  --- 10:36:08
0.7181 <- ,  --- 10:36:08
1.1612 <- ,  --- 10:36:08
1.0008 <- ,  --- 10:36:08
1.0175 <- ,  --- 10:36:08
1.0332 <- ,  --- 10:36:08
1.0487 <- ,  --- 10:36:08
1.0645 <- ,  --- 10:36:08
1.2516 <- ,  --- 10:36:08
1.0867 <- ,  --- 10:36:08
1.2822 <- ,  --- 10:36:08
1.1266 <- ,  --- 10:36:08
1.3184 <- ,  --- 10:36:08
1.1566 <- ,  --- 10:36:08
1.3449 <- ,  --- 10:36:08
0.5808 <- ,  --- 10:36:08
1.3709 <- ,  --- 10:36:08
1.2075 <- ,  --- 10:36:08
1.3943 <- ,  --- 10:36:08
0.6317 <- ,  --- 10:36:08
1.2321 <- ,  --- 10:36:08
0.6575 <- ,  --- 10:36:08
1.4575 <- ,  --- 10:36:08
1.2961 <- ,  --- 10:36:08
0.5051 <- ,  --- 10:36:08
0.5369 <- ,  --- 10:36:08
0.7011 <- ,  --- 10:36:08
0.568 <- ,  --- 10:36:08
0.6067 <- ,  --- 10:36:08
0.827 <- ,  --- 10:36:08
1.6175 <- ,  --- 10:36:08
0.9129 <- ,  --- 10:36:08
0.6844 <- ,  --- 10:36:08
0.9308 <- ,  --- 10:36:08
0.9421 <- ,  --- 10:36:08
0.9573 <- ,  --- 10:36:08
0.9721 <- ,  --- 10:36:08
0.9881 <- ,  --- 10:36:08
1.0432 <- ,  --- 10:36:08
1.1908 <- ,  --- 10:36:08
0.5238 <- ,  --- 10:36:09
0.6416 <- ,  --- 10:36:09
0.5877 <- ,  --- 10:37:03
0.5666 <- ,  --- 10:37:03
0.6182 <- ,  --- 10:37:03
0.5979 <- ,  --- 10:37:03
0.6531 <- ,  --- 10:37:03
0.6293 <- ,  --- 10:37:03
0.6819 <- ,  --- 10:37:03
0.657 <- ,  --- 10:37:03
0.7039 <- ,  --- 10:37:03
0.6785 <- ,  --- 10:37:03
0.7237 <- ,  --- 10:37:03
0.6972 <- ,  --- 10:37:03
0.7423 <- ,  --- 10:37:03
0.7154 <- ,  --- 10:37:03
0.7603 <- ,  --- 10:37:03
0.7309 <- ,  --- 10:37:03
0.7748 <- ,  --- 10:37:03
0.7478 <- ,  --- 10:37:03
0.791 <- ,  --- 10:37:03
0.7648 <- ,  --- 10:37:03
0.811 <- ,  --- 10:37:03
0.7802 <- ,  --- 10:37:03
0.8229 <- ,  --- 10:37:03
0.7978 <- ,  --- 10:37:03
0.8745 <- ,  --- 10:37:03
0.6708 <- ,  --- 10:37:03
0.7914 <- ,  --- 10:37:03
0.7937 <- ,  --- 10:37:03
0.8572 <- ,  --- 10:37:03
0.6877 <- ,  --- 10:37:03
0.9008 <- ,  --- 10:37:03
0.7029 <- ,  --- 10:37:03
0.8267 <- ,  --- 10:37:03
0.7183 <- ,  --- 10:37:03
0.8606 <- ,  --- 10:37:03
0.8678 <- ,  --- 10:37:03
0.8785 <- ,  --- 10:37:03
0.894 <- ,  --- 10:37:03
0.8846 <- ,  --- 10:37:03
0.7638 <- ,  --- 10:37:03
0.8955 <- ,  --- 10:37:03
0.7897 <- ,  --- 10:37:03
0.917 <- ,  --- 10:37:03
0.8127 <- ,  --- 10:37:03
0.9111 <- ,  --- 10:37:03
0.9598 <- ,  --- 10:37:03
0.5964 <- ,  --- 10:37:03
1.0254 <- ,  --- 10:37:03
0.636 <- ,  --- 10:37:03
1.0557 <- ,  --- 10:37:03
0.6667 <- ,  --- 10:37:03
0.9935 <- ,  --- 10:37:03
0.8483 <- ,  --- 10:37:03
0.6877 <- ,  --- 10:37:03
0.7034 <- ,  --- 10:37:03
0.7073 <- ,  --- 10:37:03
1.1138 <- ,  --- 10:37:03
0.9855 <- ,  --- 10:37:03
1.1792 <- ,  --- 10:37:03
1.1424 <- ,  --- 10:37:03
1.1129 <- ,  --- 10:37:03
0.7299 <- ,  --- 10:37:03
1.2476 <- GLOBAL_1,  --- 10:37:03
1.0205 <- ,  --- 10:37:03
0.7604 <- ,  --- 10:37:03
1.1584 <- ,  --- 10:37:03
1.1879 <- ,  --- 10:37:03
1.0483 <- ,  --- 10:37:03
0.7983 <- ,  --- 10:37:03
1.1925 <- ,  --- 10:37:03
1.1309 <- ,  --- 10:37:03
1.2654 <- ,  --- 10:37:03
1.1475 <- ,  --- 10:37:03
1.2838 <- ,  --- 10:37:03
1.331 <- ,  --- 10:37:04
1.2111 <- ,  --- 10:37:04
1.3602 <- ,  --- 10:37:04
0.8618 <- ,  --- 10:37:04
1.1059 <- ,  --- 10:37:04
1.4135 <- ,  --- 10:37:04
1.4262 <- GLOBAL_1,  --- 10:37:04
1.1538 <- ,  --- 10:37:04
1.4147 <- ,  --- 10:37:04
1.587 <- ,  --- 10:37:04
1.6435 <- GLOBAL_1,  --- 10:37:04
1.2609 <- ,  --- 10:37:04
1.3302 <- ,  --- 10:37:04
1.8073 <- ,  --- 10:37:04
1.43 <- ,  --- 10:37:04
1.8366 <- GLOBAL_1,  --- 10:37:04
1.6325 <- ,  --- 10:37:04
1.6588 <- GLOBAL_1,  --- 10:37:04
0.8295 <- ,  --- 10:37:05
0.8678 <- ,  --- 10:37:05
0.8907 <- ,  --- 10:37:05
0.9153 <- ,  --- 10:37:05
0.7043 <- ,  --- 10:37:05
0.9363 <- ,  --- 10:37:05
0.9509 <- ,  --- 10:37:05
0.9683 <- ,  --- 10:37:05
0.9867 <- ,  --- 10:37:05
0.8897 <- ,  --- 10:37:05
0.9063 <- ,  --- 10:37:05
1.0175 <- ,  --- 10:37:05
1.0901 <- ,  --- 10:37:05
1.121 <- ,  --- 10:37:05
0.9242 <- ,  --- 10:37:05
1.1644 <- ,  --- 10:37:05
1.0517 <- ,  --- 10:37:05
1.1899 <- ,  --- 10:37:05
1.0735 <- ,  --- 10:37:05
1.2143 <- ,  --- 10:37:05
1.098 <- ,  --- 10:37:05
1.1233 <- ,  --- 10:37:05
1.1368 <- ,  --- 10:37:05
1.1536 <- ,  --- 10:37:05
1.1688 <- ,  --- 10:37:05
1.1849 <- ,  --- 10:37:05
1.3508 <- ,  --- 10:37:05
0.6217 <- ,  --- 10:37:05
0.6495 <- ,  --- 10:37:05
0.6664 <- ,  --- 10:37:05
1.3039 <- ,  --- 10:37:05
0.6814 <- ,  --- 10:37:05
1.3639 <- ,  --- 10:37:05
0.7056 <- ,  --- 10:37:05
0.7312 <- ,  --- 10:37:06
0.7449 <- ,  --- 10:37:06
0.7553 <- ,  --- 10:37:06
0.7471 <- ,  --- 10:37:06
1.4611 <- ,  --- 10:37:06
0.8013 <- ,  --- 10:37:06
0.8112 <- ,  --- 10:37:06
0.8415 <- ,  --- 10:37:06
0.8331 <- ,  --- 10:37:06
0.7552 <- ,  --- 10:37:06
0.8622 <- ,  --- 10:37:06
0.7937 <- ,  --- 10:37:06
0.8717 <- ,  --- 10:37:06
0.787 <- ,  --- 10:37:06
0.8873 <- ,  --- 10:37:06
0:37:06
0.915 <- ,  --- 10:37:06
0.8152 <- ,  --- 10:37:06
0.9282 <- ,  --- 10:37:06
1.6278 <- ,  --- 10:37:06
0.9145 <- ,  --- 10:37:06
1.664 <- GLOBAL_1,  --- 10:37:06
0.9402 <- ,  --- 10:37:06
0.963 <- ,  --- 10:37:06
1.0054 <- ,  --- 10:37:06
0.9741 <- ,  --- 10:37:06
0.8993 <- ,  --- 10:37:06
1.0022 <- ,  --- 10:37:06
0.9364 <- ,  --- 10:37:06
1.0662 <- ,  --- 10:37:06
1.0667 <- ,  --- 10:37:06
0.9687 <- ,  --- 10:37:06
1.0936 <- ,  --- 10:37:06
1.1097 <- ,  --- 10:37:06
1.0012 <- ,  --- 10:37:06
1.0904 <- ,  --- 10:37:06
1.1783 <- ,  --- 10:37:06
1.1493 <- ,  --- 10:37:06
1.0797 <- ,  --- 10:37:06
1.1159 <- ,  --- 10:37:06
1.2147 <- ,  --- 10:37:06
1.2077 <- ,  --- 10:37:06
1.2392 <- ,  --- 10:37:06
1.1781 <- ,  --- 10:37:06
1.3468 <- GLOBAL_1,  --- 10:37:06
1.3122 <- ,  --- 10:37:06
1.3828 <- ,  --- 10:37:06
1.3471 <- ,  --- 10:37:06
1.449 <- ,  --- 10:37:06
1.334 <- ,  --- 10:37:06
1.3709 <- GLOBAL_1,  --- 10:37:06
1.5807 <- ,  --- 10:37:06
1.6195 <- ,  --- 10:37:06
1.6485 <- GLOBAL_1,  --- 10:37:06
1.681 <- ,  --- 10:37:06
1.8737 <- ,  --- 10:37:07
1.9094 <- GLOBAL_1,  --- 10:37:07
0.5924 <- ,  --- 10:37:07
0.6323 <- ,  --- 10:37:07
0.651 <- ,  --- 10:37:07
0.668 <- ,  --- 10:37:07
0.6852 <- ,  --- 10:37:07
0.7041 <- ,  --- 10:37:07
0.7211 <- ,  --- 10:37:07
0.7364 <- ,  --- 10:37:07
0.768 <- ,  --- 10:37:07
0.735 <- ,  --- 10:37:07
0.7516 <- ,  --- 10:37:07
0.7682 <- ,  --- 10:37:07
0.7847 <- ,  --- 10:37:07
0.8008 <- ,  --- 10:37:07
0.8158 <- ,  --- 10:37:07
0.8341 <- ,  --- 10:37:07
0.8663 <- ,  --- 10:37:07
0.8847 <- ,  --- 10:37:07
0.9389 <- ,  --- 10:37:07
0.8837 <- ,  --- 10:37:07
0.9814 <- ,  --- 10:37:07
0.9967 <- ,  --- 10:37:07
1.1313 <- ,  --- 10:37:07
1.0113 <- ,  --- 10:37:07
1.1551 <- ,  --- 10:37:07
1.0359 <- ,  --- 10:37:07
1.1781 <- ,  --- 10:37:07
1.2042 <- ,  --- 10:37:07
1.3294 <- ,  --- 10:37:07
0.5727 <- ,  --- 10:37:07
0.6218 <- ,  --- 10:37:08
1.2046 <- ,  --- 10:37:08
0.6389 <- ,  --- 10:37:08
0.6636 <- ,  --- 10:37:08
0.6808 <- ,  --- 10:37:08
0.7017 <- ,  --- 10:37:08
0.7235 <- ,  --- 10:37:08
0.7371 <- ,  --- 10:37:08
0.7717 <- ,  --- 10:37:08
0.7575 <- ,  --- 10:37:08
0.8026 <- ,  --- 10:37:08
0.83 <- ,  --- 10:37:08
0.829 <- ,  --- 10:37:08
0.8856 <- ,  --- 10:37:08
0.8717 <- ,  --- 10:37:08
0.9015 <- ,  --- 10:37:08
0.8977 <- ,  --- 10:37:08
0.9224 <- ,  --- 10:37:08
0.9169 <- ,  --- 10:37:08
1.7251 <- ,  --- 10:37:08
0.9566 <- ,  --- 10:37:08
0.9814 <- ,  --- 10:37:08
1.7634 <- GLOBAL_1,  --- 10:37:08
0.8381 <- ,  --- 10:37:08
0.5191 <- ,  --- 10:37:08
0.9856 <- ,  --- 10:37:08
0.912 <- ,  --- 10:37:08

1.049 <- ,  --- 10:37:08
0.583 <- ,  --- 10:37:08

1.0734 <- ,  --- 10:37:08
0.6058 <- ,  --- 10:37:08
1.0962 <- ,  --- 10:37:08
0.6277 <- ,  --- 10:37:08
0.9738 <- ,  --- 10:37:08
0.6455 <- ,  --- 10:37:08
1.002 <- ,  --- 10:37:08
10:37:08
0.6623 <- ,  --- 10:37:08
1.1488 <- ,  --- 10:37:08
0.6839 <- ,  --- 10:37:08
1.0508 <- ,  --- 10:37:08
0.7207 <- ,  --- 10:37:08
1.0789 <- ,  --- 10:37:08
0.7408 <- ,  --- 10:37:08
1.0955 <- ,  --- 10:37:08
1.2348 <- ,  --- 10:37:08
1.1144 <- ,  --- 10:37:08
0.7762 <- ,  --- 10:37:08
1.1335 <- ,  --- 10:37:08
0.832 <- ,  --- 10:37:08
1.1919 <- ,  --- 10:37:08
1.3785 <- ,  --- 10:37:08
1.4033 <- GLOBAL_1,  --- 10:37:08
0.9891 <- ,  --- 10:37:08
1.3446 <- ,  --- 10:37:08
1.0078 <- GLOBAL_1,  --- 10:37:08
1.362 <- GLOBAL_1,  --- 10:37:08
0.691 <- ,  --- 10:38:51
0.6268 <- ,  --- 10:38:51
0.6421 <- ,  --- 10:38:51
0.6584 <- ,  --- 10:38:51
0.6778 <- ,  --- 10:38:51
0.6888 <- ,  --- 10:38:51
0.7533 <- ,  --- 10:38:51
0.7151 <- ,  --- 10:38:51
0.7917 <- ,  --- 10:38:51
0.7425 <- ,  --- 10:38:51
0.8142 <- ,  --- 10:38:51
0.7565 <- ,  --- 10:38:51
0.8315 <- ,  --- 10:38:51
0.775 <- ,  --- 10:38:51

0.85 <- ,  --- 10:38:51
0.7996 <- ,  --- 10:38:51
0.8722 <- ,  --- 10:38:51
0.8245 <- ,  --- 10:38:51
0.8932 <- ,  --- 10:38:51
0.8364 <- ,  --- 10:38:51
0.9109 <- ,  --- 10:38:51
0.7431 <- ,  --- 10:38:51
0.9781 <- ,  --- 10:38:51
0.8468 <- ,  --- 10:38:51
0.86 <- ,  --- 10:38:51
0.8632 <- ,  --- 10:38:51
0.99 <- ,  --- 10:38:51

0.7676 <- ,  --- 10:38:51
0.8679 <- ,  --- 10:38:51
0.9529 <- ,  --- 10:38:51
1.0092 <- ,  --- 10:38:51
0.8354 <- ,  --- 10:38:51
0.8894 <- ,  --- 10:38:51
1.032 <- ,  --- 10:38:51
0.9684 <- ,  --- 10:38:51
0.8185 <- ,  --- 10:38:51
0.9097 <- ,  --- 10:38:51
0.8668 <- ,  --- 10:38:51
0.9882 <- ,  --- 10:38:51
1.0044 <- ,  --- 10:38:51
1.08 <- ,  --- 10:38:51
0.9432 <- ,  --- 10:38:51
1.0307 <- ,  --- 10:38:51
0.9004 <- ,  --- 10:38:51
0.9675 <- ,  --- 10:38:51
0.9426 <- ,  --- 10:38:51
1.0018 <- ,  --- 10:38:51
1.0937 <- ,  --- 10:38:51
0.9273 <- ,  --- 10:38:51
0.9936 <- ,  --- 10:38:51
0.9608 <- ,  --- 10:38:51
1.0898 <- ,  --- 10:38:51
1.0035 <- ,  --- 10:38:51
1.1252 <- ,  --- 10:38:51
1.2603 <- ,  --- 10:38:51
1.0415 <- ,  --- 10:38:51
0:38:51
1.1087 <- ,  --- 10:38:51
1.2881 <- GLOBAL_1,  --- 10:38:51
1.1215 <- ,  --- 10:38:51
1.0731 <- ,  --- 10:38:51
1.2548 <- ,  --- 10:38:51
1.2234 <- ,  --- 10:38:51
1.1818 <- ,  --- 10:38:51
1.2353 <- ,  --- 10:38:51
1.3141 <- GLOBAL_1,  --- 10:38:51
1.25 <- ,  --- 10:38:51
1.2093 <- ,  --- 10:38:51
1.2681 <- ,  --- 10:38:51
1.2589 <- ,  --- 10:38:51
1.1499 <- ,  --- 10:38:51
1.2595 <- ,  --- 10:38:51
1.293 <- ,  --- 10:38:51
1.2777 <- ,  --- 10:38:52
1.349 <- ,  --- 10:38:52
1.4185 <- ,  --- 10:38:52
1.4944 <- ,  --- 10:38:52
1.5425 <- ,  --- 10:38:52
1.5757 <- GLOBAL_1,  --- 10:38:52
1.5969 <- ,  --- 10:38:52
1.6214 <- GLOBAL_1,  --- 10:38:52
1.7231 <- ,  --- 10:38:52
1.7487 <- GLOBAL_1,  --- 10:38:52
0.7725 <- ,  --- 10:38:53
0.8138 <- ,  --- 10:38:53
0.5924 <- ,  --- 10:38:53
0.6123 <- ,  --- 10:38:53
0.6428 <- ,  --- 10:38:53
0.8964 <- ,  --- 10:38:53
0.6576 <- ,  --- 10:38:53
0.6976 <- ,  --- 10:38:53
0.9462 <- ,  --- 10:38:53
0.7139 <- ,  --- 10:38:53
0.7275 <- ,  --- 10:38:53
0.7322 <- ,  --- 10:38:53
0.7504 <- ,  --- 10:38:53
0.8965 <- ,  --- 10:38:53
0.8014 <- ,  --- 10:38:53
0.5386 <- ,  --- 10:38:53
0.8238 <- ,  --- 10:38:53
1.0194 <- ,  --- 10:38:53
0.9591 <- ,  --- 10:38:53
0.988 <- ,  --- 10:38:53

1.0995 <- ,  --- 10:38:53
0.8682 <- ,  --- 10:38:53
1.0015 <- ,  --- 10:38:53
0.8928 <- ,  --- 10:38:53
1.1408 <- ,  --- 10:38:53
0.6572 <- ,  --- 10:38:53
1.0466 <- ,  --- 10:38:53
1.1668 <- ,  --- 10:38:53
1.0631 <- ,  --- 10:38:53
1.1938 <- ,  --- 10:38:53
1.0828 <- ,  --- 10:38:53
0.7281 <- ,  --- 10:38:53
1.0051 <- ,  --- 10:38:53
1.2119 <- ,  --- 10:38:53
0.5 <- ,  --- 10:38:53
0.5019 <- ,  --- 10:38:53
1.2946 <- ,  --- 10:38:53
0.7473 <- ,  --- 10:38:53
1.1371 <- ,  --- 10:38:53
0.541 <- ,  --- 10:38:53

1.2107 <- ,  --- 10:38:53
1.3423 <- ,  --- 10:38:53
0.5559 <- ,  --- 10:38:53
1.2333 <- ,  --- 10:38:53
1.1329 <- ,  --- 10:38:53
0.5791 <- ,  --- 10:38:53
0.8557 <- ,  --- 10:38:53
0.6034 <- ,  --- 10:38:53
0.8941 <- ,  --- 10:38:53
1.1732 <- GLOBAL_1,  --- 10:38:53
1.2848 <- ,  --- 10:38:53
0.9531 <- ,  --- 10:38:53
0.6285 <- ,  --- 10:38:53
1.3537 <- ,  --- 10:38:53
0.621 <- ,  --- 10:38:53

1.5366 <- ,  --- 10:38:53
0.7702 <- ,  --- 10:38:53
1.5839 <- GLOBAL_1,  --- 10:38:53
0.8598 <- ,  --- 10:38:53
1.1555 <- ,  --- 10:38:53
0.8533 <- ,  --- 10:38:53
1.1907 <- GLOBAL_1,  --- 10:38:54
1.6403 <- ,  --- 10:38:54
0.999 <- ,  --- 10:38:54
1.6702 <- GLOBAL_1,  --- 10:38:54
1.0577 <- ,  --- 10:38:54
1.0823 <- GLOBAL_1,  --- 10:38:54
1.1053 <- ,  --- 10:38:54
1.2106 <- ,  --- 10:38:54
1.393 <- GLOBAL_1,  --- 10:38:54
0.607 <- ,  --- 10:38:54
0.6312 <- ,  --- 10:38:54
0.6472 <- ,  --- 10:38:55
0.6636 <- ,  --- 10:38:55
0.6804 <- ,  --- 10:38:55
0.6963 <- ,  --- 10:38:55
0.7119 <- ,  --- 10:38:55
0.7308 <- ,  --- 10:38:55
0.7472 <- ,  --- 10:38:55
0.7629 <- ,  --- 10:38:55
0.7758 <- ,  --- 10:38:55
0.7868 <- ,  --- 10:38:55
0.7985 <- ,  --- 10:38:55
0.8276 <- ,  --- 10:38:55
0.6545 <- ,  --- 10:38:55
0.6841 <- ,  --- 10:38:55
0.6993 <- ,  --- 10:38:55
0.7153 <- ,  --- 10:38:55
0.7296 <- ,  --- 10:38:55
0.743 <- ,  --- 10:38:55
0.758 <- ,  --- 10:38:55
0.7698 <- ,  --- 10:38:55
0.7834 <- ,  --- 10:38:55
0.7996 <- ,  --- 10:38:55
0.8939 <- ,  --- 10:38:55
0.6622 <- ,  --- 10:38:55
1.1149 <- ,  --- 10:38:55
0.5796 <- ,  --- 10:38:55
0.8766 <- ,  --- 10:38:55
0.9586 <- ,  --- 10:38:55
0.9085 <- ,  --- 10:38:55
0.9717 <- ,  --- 10:38:55
0.624 <- ,  --- 10:38:55

0.7345 <- ,  --- 10:38:55
0.9497 <- ,  --- 10:38:55
0.7614 <- ,  --- 10:38:55
0.642 <- ,  --- 10:38:55
1.0175 <- ,  --- 10:38:55
1.0215 <- ,  --- 10:38:55
0.8344 <- ,  --- 10:38:55
1.0905 <- ,  --- 10:38:55
0.8698 <- ,  --- 10:38:55
0.5069 <- ,  --- 10:38:55
1.1281 <- ,  --- 10:38:55
1.3507 <- ,  --- 10:38:55
0.8912 <- ,  --- 10:38:55
1.3768 <- GLOBAL_1,  --- 10:38:55
0.9407 <- ,  --- 10:38:55
0.7157 <- ,  --- 10:38:55
0.994 <- ,  --- 10:38:55
1.2509 <- ,  --- 10:38:55
0.9987 <- ,  --- 10:38:55
0.8966 <- ,  --- 10:38:55
1.2675 <- ,  --- 10:38:55
0.9196 <- ,  --- 10:38:55
0:38:55
0.6629 <- ,  --- 10:38:55
1.2937 <- ,  --- 10:38:55
0.9451 <- ,  --- 10:38:55
0.6943 <- GLOBAL_1,  --- 10:38:55
1.3409 <- ,  --- 10:38:55
0.9808 <- ,  --- 10:38:55
1.356 <- ,  --- 10:38:55
1.0189 <- ,  --- 10:38:55
1.392 <- ,  --- 10:38:55
1.0487 <- ,  --- 10:38:55
1.0737 <- ,  --- 10:38:55
1.0914 <- ,  --- 10:38:56
1.4538 <- ,  --- 10:38:56
1.1033 <- ,  --- 10:38:56
1.2167 <- ,  --- 10:38:56
1.2467 <- GLOBAL_1,  --- 10:38:56
1.1581 <- ,  --- 10:38:56
1.6006 <- ,  --- 10:38:56
1.6186 <- GLOBAL_1,  --- 10:38:56
1.2749 <- ,  --- 10:38:56
1.2988 <- GLOBAL_1,  --- 10:38:56
0.7194 <- ,  --- 10:39:23
0.7986 <- ,  --- 10:39:24
0.7406 <- ,  --- 10:39:24
0.8275 <- ,  --- 10:39:24
0.7643 <- ,  --- 10:39:24
0.8129 <- ,  --- 10:39:24
0.7815 <- ,  --- 10:39:24
0.7788 <- ,  --- 10:39:24
0.8333 <- ,  --- 10:39:24
0.7139 <- ,  --- 10:39:24
0.855 <- ,  --- 10:39:24
0.8881 <- ,  --- 10:39:24
0.7334 <- ,  --- 10:39:24
0.7456 <- ,  --- 10:39:24
0.9091 <- ,  --- 10:39:24
0.8788 <- ,  --- 10:39:24
0.8355 <- ,  --- 10:39:24
0.9222 <- ,  --- 10:39:24
0.8982 <- ,  --- 10:39:24
0.9115 <- ,  --- 10:39:24
0.9442 <- ,  --- 10:39:24
0.8803 <- ,  --- 10:39:24
0.9335 <- ,  --- 10:39:24
0.7825 <- ,  --- 10:39:24
0.9671 <- ,  --- 10:39:24
0.9047 <- ,  --- 10:39:24
0.9905 <- ,  --- 10:39:24
0.8161 <- ,  --- 10:39:24
0.9681 <- ,  --- 10:39:24
0.9718 <- ,  --- 10:39:24
0.9331 <- ,  --- 10:39:24
0.8556 <- ,  --- 10:39:24
0.9973 <- ,  --- 10:39:24
0.8447 <- ,  --- 10:39:24
0.9875 <- ,  --- 10:39:24
0.9559 <- ,  --- 10:39:24
0.8756 <- ,  --- 10:39:24
1.0107 <- ,  --- 10:39:24
1.0186 <- ,  --- 10:39:24
0.8688 <- ,  --- 10:39:24
0.9813 <- ,  --- 10:39:24
1.0305 <- ,  --- 10:39:24
1.0426 <- ,  --- 10:39:24
0.9121 <- ,  --- 10:39:24
0.9117 <- ,  --- 10:39:24
1.0139 <- ,  --- 10:39:24
1.0638 <- ,  --- 10:39:24
0.9541 <- ,  --- 10:39:24
0.9793 <- ,  --- 10:39:24
1.1618 <- ,  --- 10:39:24
0.9973 <- ,  --- 10:39:24
1.132 <- ,  --- 10:39:24
0.999 <- ,  --- 10:39:24
1.0577 <- ,  --- 10:39:24
1.1728 <- ,  --- 10:39:24
1.1153 <- ,  --- 10:39:24
1.2927 <- ,  --- 10:39:24
1.3 <- ,  --- 10:39:24
1.1632 <- ,  --- 10:39:24
1.2913 <- ,  --- 10:39:24
0:39:24
1.1961 <- ,  --- 10:39:24
1.3481 <- ,  --- 10:39:24
1.3162 <- GLOBAL_1,  --- 10:39:24
1.2827 <- GLOBAL_1,  --- 10:39:24
1.4607 <- GLOBAL_1,  --- 10:39:24
1.4345 <- ,  --- 10:39:24
1.5562 <- ,  --- 10:39:24
1.5331 <- ,  --- 10:39:24
1.5605 <- GLOBAL_1,  --- 10:39:24
1.77 <- ,  --- 10:39:25
1.8384 <- GLOBAL_1,  --- 10:39:25
0.7674 <- ,  --- 10:39:25
0.6988 <- ,  --- 10:39:26
0.8034 <- ,  --- 10:39:26
0.7005 <- ,  --- 10:39:26
0.7246 <- ,  --- 10:39:26
0.7573 <- ,  --- 10:39:26
